nome,tipo,caminho,pasta,tamanho_bytes,status_referencia,referenciado_em
"nightmare .gif","GIF","assets/media/items-wiki/Chests/boss chest/nightmare .gif","items-wiki/Chests/boss chest","4517","sem referencia literal",""
"oberon.gif","GIF","assets/media/items-wiki/Chests/boss chest/oberon.gif","items-wiki/Chests/boss chest","23036","sem referencia literal",""
"plunder.gif","GIF","assets/media/items-wiki/Chests/boss chest/plunder.gif","items-wiki/Chests/boss chest","8445","sem referencia literal",""
"ratmiral.gif","GIF","assets/media/items-wiki/Chests/boss chest/ratmiral.gif","items-wiki/Chests/boss chest","15401","sem referencia literal",""
"sanguine chest.gif","GIF","assets/media/items-wiki/Chests/boss chest/sanguine chest.gif","items-wiki/Chests/boss chest","6658","sem referencia literal",""
"scarlet.gif","GIF","assets/media/items-wiki/Chests/boss chest/scarlet.gif","items-wiki/Chests/boss chest","12203","sem referencia literal",""
"soulwar box.gif","GIF","assets/media/items-wiki/Chests/boss chest/soulwar box.gif","items-wiki/Chests/boss chest","9882","sem referencia literal",""
"sugar.gif","GIF","assets/media/items-wiki/Chests/boss chest/sugar.gif","items-wiki/Chests/boss chest","8480","sem referencia literal",""
"timira.gif","GIF","assets/media/items-wiki/Chests/boss chest/timira.gif","items-wiki/Chests/boss chest","11674","sem referencia literal",""
"bows box.gif","GIF","assets/media/items-wiki/Chests/bows box.gif","items-wiki/Chests","20430","sem referencia literal",""
"claws box.gif","GIF","assets/media/items-wiki/Chests/claws box.gif","items-wiki/Chests","18926","sem referencia literal",""
"crossbows box.gif","GIF","assets/media/items-wiki/Chests/crossbows box.gif","items-wiki/Chests","21199","sem referencia literal",""
"druidbox.gif","GIF","assets/media/items-wiki/Chests/druidbox.gif","items-wiki/Chests","24669","sem referencia literal",""
"greater gem box.gif","GIF","assets/media/items-wiki/Chests/greater gem box.gif","items-wiki/Chests","7268","sem referencia literal",""
"knightbox.gif","GIF","assets/media/items-wiki/Chests/knightbox.gif","items-wiki/Chests","18238","sem referencia literal",""
"maces box.gif","GIF","assets/media/items-wiki/Chests/maces box.gif","items-wiki/Chests","19493","sem referencia literal",""
"monkbox.gif","GIF","assets/media/items-wiki/Chests/monkbox.gif","items-wiki/Chests","12935","sem referencia literal",""
"mountbox.gif","GIF","assets/media/items-wiki/Chests/mountbox.gif","items-wiki/Chests","19792","referenciado","tasks-system.html"
"paladin box.gif","GIF","assets/media/items-wiki/Chests/paladin box.gif","items-wiki/Chests","18232","sem referencia literal",""
"ring chest.gif","GIF","assets/media/items-wiki/Chests/ring chest.gif","items-wiki/Chests","4825","sem referencia literal",""
"sorcerer box.gif","GIF","assets/media/items-wiki/Chests/sorcerer box.gif","items-wiki/Chests","19127","sem referencia literal",""
"soulcore bag.gif","GIF","assets/media/items-wiki/Chests/soulcore bag.gif","items-wiki/Chests","4907","sem referencia literal",""
"swords box.gif","GIF","assets/media/items-wiki/Chests/swords box.gif","items-wiki/Chests","19835","sem referencia literal",""
"wands box.gif","GIF","assets/media/items-wiki/Chests/wands box.gif","items-wiki/Chests","19454","sem referencia literal",""
"wz chest.gif","GIF","assets/media/items-wiki/Chests/wz chest.gif","items-wiki/Chests","13513","sem referencia literal",""
"10m exp potion.gif","GIF","assets/media/items-wiki/Consumables/10m exp potion.gif","items-wiki/Consumables","4726","sem referencia literal",""
"10x prey cards.gif","GIF","assets/media/items-wiki/Consumables/10x prey cards.gif","items-wiki/Consumables","2445","referenciado","divergence-system.html; tasks-system.html"
"20m exp potion.gif","GIF","assets/media/items-wiki/Consumables/20m exp potion.gif","items-wiki/Consumables","2587","sem referencia literal",""
"20x prey cards.gif","GIF","assets/media/items-wiki/Consumables/20x prey cards.gif","items-wiki/Consumables","2455","sem referencia literal",""
"30m exp potion.gif","GIF","assets/media/items-wiki/Consumables/30m exp potion.gif","items-wiki/Consumables","3724","sem referencia literal",""
"3x prey cards.gif","GIF","assets/media/items-wiki/Consumables/3x prey cards.gif","items-wiki/Consumables","326","referenciado","divergence-system.html"
"5x prey cards.gif","GIF","assets/media/items-wiki/Consumables/5x prey cards.gif","items-wiki/Consumables","2412","referenciado","divergence-system.html; tasks-system.html"
"Boss Reseter.gif","GIF","assets/media/items-wiki/Consumables/Boss Reseter.gif","items-wiki/Consumables","3381","sem referencia literal",""
"Doubletaskkill.gif","GIF","assets/media/items-wiki/Consumables/Doubletaskkill.gif","items-wiki/Consumables","9046","referenciado","sistema-de-craft.html"
"Rune charm.gif","GIF","assets/media/items-wiki/Consumables/Rune charm.gif","items-wiki/Consumables","432","sem referencia literal",""
"Taskrenewer.gif","GIF","assets/media/items-wiki/Consumables/Taskrenewer.gif","items-wiki/Consumables","10240","referenciado","sistema-de-craft.html"
"blessscroll.gif","GIF","assets/media/items-wiki/Consumables/blessscroll.gif","items-wiki/Consumables","493","sem referencia literal",""
"death restore book.gif","GIF","assets/media/items-wiki/Consumables/death restore book.gif","items-wiki/Consumables","10744","sem referencia literal",""
"durable exercise.gif","GIF","assets/media/items-wiki/Consumables/durable exercise.gif","items-wiki/Consumables","1868","sem referencia literal",""
"dust bottle refiller.gif","GIF","assets/media/items-wiki/Consumables/dust bottle refiller.gif","items-wiki/Consumables","4701","referenciado","sistema-de-craft.html"
"epic promotion scroll +38p.gif","GIF","assets/media/items-wiki/Consumables/epic promotion scroll +38p.gif","items-wiki/Consumables","4990","sem referencia literal",""
"exerciseboost.gif","GIF","assets/media/items-wiki/Consumables/exerciseboost.gif","items-wiki/Consumables","10506","sem referencia literal",""
"imbuing crystal.gif","GIF","assets/media/items-wiki/Consumables/imbuing crystal.gif","items-wiki/Consumables","334","sem referencia literal",""
"lasting exercise.gif","GIF","assets/media/items-wiki/Consumables/lasting exercise.gif","items-wiki/Consumables","1890","sem referencia literal",""
"legendary exercise.gif","GIF","assets/media/items-wiki/Consumables/legendary exercise.gif","items-wiki/Consumables","1799","sem referencia literal",""
"legendary promotion scroll +45.gif","GIF","assets/media/items-wiki/Consumables/legendary promotion scroll +45.gif","items-wiki/Consumables","11328","sem referencia literal",""
"more points wheel.gif","GIF","assets/media/items-wiki/Consumables/more points wheel.gif","items-wiki/Consumables","6332","referenciado","category-sistemas-do-servidor.html; divergence-system.html; index.html; monster-hunter.html; tasks-system.html; assets/js/wiki.js; assets/js/search-index.js"
"mysterious bag.gif","GIF","assets/media/items-wiki/Consumables/mysterious bag.gif","items-wiki/Consumables","11081","referenciado","tasks-system.html"
"mystic exercise.gif","GIF","assets/media/items-wiki/Consumables/mystic exercise.gif","items-wiki/Consumables","1799","sem referencia literal",""
"powerfull amplification.gif","GIF","assets/media/items-wiki/Consumables/powerfull amplification.gif","items-wiki/Consumables","82961","sem referencia literal",""
"powerfull resilience.gif","GIF","assets/media/items-wiki/Consumables/powerfull resilience.gif","items-wiki/Consumables","65094","sem referencia literal",""
"rare promotion scroll30+.gif","GIF","assets/media/items-wiki/Consumables/rare promotion scroll30+.gif","items-wiki/Consumables","4858","sem referencia literal",""
"removered.gif","GIF","assets/media/items-wiki/Consumables/removered.gif","items-wiki/Consumables","516","referenciado","portables.html"
"stamina bottler.gif","GIF","assets/media/items-wiki/Consumables/stamina bottler.gif","items-wiki/Consumables","6571","referenciado","tasks-system.html"
"tier transfer.gif","GIF","assets/media/items-wiki/Consumables/tier transfer.gif","items-wiki/Consumables","34521","referenciado","sistema-de-craft.html"
"void upgrade.gif","GIF","assets/media/items-wiki/Consumables/void upgrade.gif","items-wiki/Consumables","3203","referenciado","sistema-de-craft.html"
"Crystal_Coin.gif","GIF","assets/media/items-wiki/Craft/Crystal_Coin.gif","items-wiki/Craft","2866","referenciado","dark-totem-daily.html; assets/js/wiki.js"
"Darklight_Heart.gif","GIF","assets/media/items-wiki/Craft/Darklight_Heart.gif","items-wiki/Craft","286","referenciado","assets/js/wiki.js"
"Gold_Token.gif","GIF","assets/media/items-wiki/Craft/Gold_Token.gif","items-wiki/Craft","280","referenciado","assets/js/wiki.js"
"Major_Crystalline_Token.gif","GIF","assets/media/items-wiki/Craft/Major_Crystalline_Token.gif","items-wiki/Craft","1630","referenciado","assets/js/wiki.js"
"Mystic hammer.gif","GIF","assets/media/items-wiki/Craft/Mystic hammer.gif","items-wiki/Craft","1837","referenciado","sistema-de-craft.html; stones-guia-completo.html"
"Silver_Token.gif","GIF","assets/media/items-wiki/Craft/Silver_Token.gif","items-wiki/Craft","277","referenciado","assets/js/wiki.js"
"Tainted_Heart.gif","GIF","assets/media/items-wiki/Craft/Tainted_Heart.gif","items-wiki/Craft","356","referenciado","assets/js/wiki.js"
"burningfrost pendulet.gif","GIF","assets/media/items-wiki/Craft/burningfrost pendulet.gif","items-wiki/Craft","13589","referenciado","divergence-system.html; sistema-de-craft.html; assets/js/wiki.js"
"burningfrost sigil.gif","GIF","assets/media/items-wiki/Craft/burningfrost sigil.gif","items-wiki/Craft","8704","referenciado","sistema-de-craft.html; assets/js/wiki.js"
"chalice of lords.gif","GIF","assets/media/items-wiki/Craft/chalice of lords.gif","items-wiki/Craft","22851","sem referencia literal",""
"deathchalice.gif.gif","GIF","assets/media/items-wiki/Craft/deathchalice.gif.gif","items-wiki/Craft","7481","referenciado","assets/js/wiki.js"
"defamulet3.gif","GIF","assets/media/items-wiki/Craft/defamulet3.gif","items-wiki/Craft","5810","referenciado","assets/js/wiki.js"
"defamulet4.gif","GIF","assets/media/items-wiki/Craft/defamulet4.gif","items-wiki/Craft","5129","referenciado","assets/js/wiki.js"
"defamulet5.gif","GIF","assets/media/items-wiki/Craft/defamulet5.gif","items-wiki/Craft","5212","referenciado","assets/js/wiki.js"
"defamuletdeath.gif","GIF","assets/media/items-wiki/Craft/defamuletdeath.gif","items-wiki/Craft","4962","referenciado","assets/js/wiki.js"
"defamuletearth.gif","GIF","assets/media/items-wiki/Craft/defamuletearth.gif","items-wiki/Craft","4886","referenciado","assets/js/wiki.js"
"defamuletice.gif","GIF","assets/media/items-wiki/Craft/defamuletice.gif","items-wiki/Craft","4018","referenciado","assets/js/wiki.js"
"defring1.gif","GIF","assets/media/items-wiki/Craft/defring1.gif","items-wiki/Craft","5230","referenciado","assets/js/wiki.js"
"defring2.gif","GIF","assets/media/items-wiki/Craft/defring2.gif","items-wiki/Craft","5550","referenciado","assets/js/wiki.js"
"defring3.gif","GIF","assets/media/items-wiki/Craft/defring3.gif","items-wiki/Craft","5094","referenciado","assets/js/wiki.js"
"defring4.gif","GIF","assets/media/items-wiki/Craft/defring4.gif","items-wiki/Craft","4978","referenciado","assets/js/wiki.js"
"defring5.gif","GIF","assets/media/items-wiki/Craft/defring5.gif","items-wiki/Craft","7196","referenciado","assets/js/wiki.js"
"defring6.gif","GIF","assets/media/items-wiki/Craft/defring6.gif","items-wiki/Craft","4981","referenciado","assets/js/wiki.js"
"earthchalice.gif","GIF","assets/media/items-wiki/Craft/earthchalice.gif","items-wiki/Craft","7434","referenciado","assets/js/wiki.js"
"elemental_core.gif","GIF","assets/media/items-wiki/Craft/elemental_core.gif","items-wiki/Craft","2170","referenciado","sistema-de-craft.html; stones-guia-completo.html; assets/js/wiki.js"
"energy chalice.gif","GIF","assets/media/items-wiki/Craft/energy chalice.gif","items-wiki/Craft","6890","referenciado","assets/js/wiki.js"
"expert wz token.gif","GIF","assets/media/items-wiki/Craft/expert wz token.gif","items-wiki/Craft","4066","referenciado","assets/js/wiki.js"
"firechalice.gif","GIF","assets/media/items-wiki/Craft/firechalice.gif","items-wiki/Craft","6857","referenciado","assets/js/wiki.js"
"holychalice.gif","GIF","assets/media/items-wiki/Craft/holychalice.gif","items-wiki/Craft","7398","referenciado","assets/js/wiki.js"
"icechalice.gif","GIF","assets/media/items-wiki/Craft/icechalice.gif","items-wiki/Craft","7933","referenciado","assets/js/wiki.js"
"physicalchalice.gif","GIF","assets/media/items-wiki/Craft/physicalchalice.gif","items-wiki/Craft","6844","referenciado","assets/js/wiki.js"
"poisonstorm pendulet.gif","GIF","assets/media/items-wiki/Craft/poisonstorm pendulet.gif","items-wiki/Craft","16464","referenciado","sistema-de-craft.html; assets/js/wiki.js"
"poisonstorm sigil.gif","GIF","assets/media/items-wiki/Craft/poisonstorm sigil.gif","items-wiki/Craft","11292","referenciado","sistema-de-craft.html; assets/js/wiki.js"
"precious gold bar.gif","GIF","assets/media/items-wiki/Craft/precious gold bar.gif","items-wiki/Craft","5377","referenciado","sistema-de-craft.html; stones-guia-completo.html; assets/js/wiki.js"
"precious metal bar.gif","GIF","assets/media/items-wiki/Craft/precious metal bar.gif","items-wiki/Craft","5763","referenciado","sistema-de-craft.html; stones-guia-completo.html; assets/js/wiki.js"
"saintdying pendulet.gif","GIF","assets/media/items-wiki/Craft/saintdying pendulet.gif","items-wiki/Craft","16182","referenciado","sistema-de-craft.html; assets/js/wiki.js"
"saintdying sigil.gif","GIF","assets/media/items-wiki/Craft/saintdying sigil.gif","items-wiki/Craft","8916","referenciado","sistema-de-craft.html; assets/js/wiki.js"
"sanguine upgrade.gif","GIF","assets/media/items-wiki/Craft/sanguine upgrade.gif","items-wiki/Craft","5196","referenciado","sistema-de-craft.html; assets/js/wiki.js"
"the essence of Chagorz.gif","GIF","assets/media/items-wiki/Craft/the essence of Chagorz.gif","items-wiki/Craft","590","referenciado","assets/js/wiki.js"
"the essence of Ichgahal.gif","GIF","assets/media/items-wiki/Craft/the essence of Ichgahal.gif","items-wiki/Craft","526","referenciado","assets/js/wiki.js"
"the essence of Murcion.gif","GIF","assets/media/items-wiki/Craft/the essence of Murcion.gif","items-wiki/Craft","505","referenciado","assets/js/wiki.js"
"the essence of Vemiath.gif","GIF","assets/media/items-wiki/Craft/the essence of Vemiath.gif","items-wiki/Craft","556","referenciado","assets/js/wiki.js"
"upgrade stone lvl 1.gif","GIF","assets/media/items-wiki/Craft/upgrade stone lvl 1.gif","items-wiki/Craft","3620","referenciado","category-sistemas-do-servidor.html; index.html; sistema-de-craft.html; tasks-system.html; upgrade-stones.html; assets/js/wiki.js; assets/js/search-index.js"
"upgrade stone lvl 2.gif","GIF","assets/media/items-wiki/Craft/upgrade stone lvl 2.gif","items-wiki/Craft","7742","referenciado","sistema-de-craft.html; tasks-system.html; upgrade-stones.html; assets/js/wiki.js"
"upgrade stone lvl 3.gif","GIF","assets/media/items-wiki/Craft/upgrade stone lvl 3.gif","items-wiki/Craft","3977","referenciado","sistema-de-craft.html; upgrade-stones.html; assets/js/wiki.js"
"upgrade stone lvl 4.gif","GIF","assets/media/items-wiki/Craft/upgrade stone lvl 4.gif","items-wiki/Craft","3007","referenciado","sistema-de-craft.html; upgrade-stones.html; assets/js/wiki.js"
"Online Token.gif","GIF","assets/media/items-wiki/Others/Online Token.gif","items-wiki/Others","2472","sem referencia literal",""
"addon cloth.gif","GIF","assets/media/items-wiki/Others/addon cloth.gif","items-wiki/Others","14946","sem referencia literal",""
"boss token.gif","GIF","assets/media/items-wiki/Others/boss token.gif","items-wiki/Others","14579","referenciado","dark-totem-daily.html; assets/js/wiki.js"
"divergence token.gif","GIF","assets/media/items-wiki/Others/divergence token.gif","items-wiki/Others","2396","referenciado","divergence-system.html; assets/js/wiki.js"
"mount tokne.gif","GIF","assets/media/items-wiki/Others/mount tokne.gif","items-wiki/Others","16067","sem referencia literal",""
"reliquary system.png","PNG","assets/media/items-wiki/Others/reliquary system.png","items-wiki/Others","919104","referenciado","reliquary-system.html"
"roullete.gif","GIF","assets/media/items-wiki/Others/roullete.gif","items-wiki/Others","6275","sem referencia literal",""
"task token.gif","GIF","assets/media/items-wiki/Others/task token.gif","items-wiki/Others","3970","referenciado","assets/js/wiki.js"
"tool Upgrade remover.gif","GIF","assets/media/items-wiki/Others/tool Upgrade remover.gif","items-wiki/Others","4563","sem referencia literal",""
"transfer plate upgrade+1.gif","GIF","assets/media/items-wiki/Others/transfer plate upgrade+1.gif","items-wiki/Others","4389","sem referencia literal",""
"transfer plate upgrade+12.gif","GIF","assets/media/items-wiki/Others/transfer plate upgrade+12.gif","items-wiki/Others","4391","sem referencia literal",""
"transfer plate upgrade+6.gif","GIF","assets/media/items-wiki/Others/transfer plate upgrade+6.gif","items-wiki/Others","4390","sem referencia literal",""
"Bag stone (nivel 3).gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Bag stone (nivel 3).gif","items-wiki/Rarity System + Stone system","7609","sem referencia literal",""
"Legendary_Gem_Rarity.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Legendary_Gem_Rarity.gif","items-wiki/Rarity System + Stone system","6151","sem referencia literal",""
"death stone lvl1.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/death stone lvl1.gif","items-wiki/Rarity System + Stone system/Stones elementais","3504","sem referencia literal",""
"death stone lvl10.gif.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/death stone lvl10.gif.gif","items-wiki/Rarity System + Stone system/Stones elementais","3564","sem referencia literal",""
"earth stone lvl 1.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/earth stone lvl 1.gif","items-wiki/Rarity System + Stone system/Stones elementais","2986","sem referencia literal",""
"earth stone lvl 10.gif.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/earth stone lvl 10.gif.gif","items-wiki/Rarity System + Stone system/Stones elementais","2982","sem referencia literal",""
"energy stone lvl1.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/energy stone lvl1.gif","items-wiki/Rarity System + Stone system/Stones elementais","4546","sem referencia literal",""
"energy stone lvl10.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/energy stone lvl10.gif","items-wiki/Rarity System + Stone system/Stones elementais","4624","sem referencia literal",""
"fire stone lvl 1.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/fire stone lvl 1.gif","items-wiki/Rarity System + Stone system/Stones elementais","3230","sem referencia literal",""
"fire stone lvl 10.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/fire stone lvl 10.gif","items-wiki/Rarity System + Stone system/Stones elementais","3320","sem referencia literal",""
"holy stone lvl 1.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/holy stone lvl 1.gif","items-wiki/Rarity System + Stone system/Stones elementais","3239","sem referencia literal",""
"holy stone lvl 10.gif.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/holy stone lvl 10.gif.gif","items-wiki/Rarity System + Stone system/Stones elementais","3288","sem referencia literal",""
"ice stone lvl 1.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/ice stone lvl 1.gif","items-wiki/Rarity System + Stone system/Stones elementais","4999","sem referencia literal",""
"ice stone lvl 10.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/ice stone lvl 10.gif","items-wiki/Rarity System + Stone system/Stones elementais","5229","sem referencia literal",""
"physical stone lvl 1.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/physical stone lvl 1.gif","items-wiki/Rarity System + Stone system/Stones elementais","2800","sem referencia literal",""
"physical stone lvl 10.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Stones elementais/physical stone lvl 10.gif","items-wiki/Rarity System + Stone system/Stones elementais","2940","sem referencia literal",""
"Tool_rarity_remove.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/Tool_rarity_remove.gif","items-wiki/Rarity System + Stone system","10549","referenciado","stones-guia-completo.html"
"bag stone (nivel 1).gif","GIF","assets/media/items-wiki/Rarity System + Stone system/bag stone (nivel 1).gif","items-wiki/Rarity System + Stone system","7797","sem referencia literal",""
"bag stone (nivel 2).gif","GIF","assets/media/items-wiki/Rarity System + Stone system/bag stone (nivel 2).gif","items-wiki/Rarity System + Stone system","7550","sem referencia literal",""
"common gem rarity.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/common gem rarity.gif","items-wiki/Rarity System + Stone system","5527","sem referencia literal",""
"mistery elemental stone.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/mistery elemental stone.gif","items-wiki/Rarity System + Stone system","7652","sem referencia literal",""
"mystic gem rarity.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/mystic gem rarity.gif","items-wiki/Rarity System + Stone system","6526","sem referencia literal",""
"rare gem rarity.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/rare gem rarity.gif","items-wiki/Rarity System + Stone system","5878","sem referencia literal",""
"tool revelation luck potion.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/tool revelation luck potion.gif","items-wiki/Rarity System + Stone system","4307","sem referencia literal",""
"tool_identification_potion.gif","GIF","assets/media/items-wiki/Rarity System + Stone system/tool_identification_potion.gif","items-wiki/Rarity System + Stone system","9448","referenciado","stones-guia-completo.html"
"angel outfit1.gif","GIF","assets/media/items-wiki/addons&mount/angel outfit1.gif","items-wiki/addons&mount","9870","sem referencia literal",""
"blacksmith addon.gif","GIF","assets/media/items-wiki/addons&mount/blacksmith addon.gif","items-wiki/addons&mount","10599","sem referencia literal",""
"blood's expert moun&addon.gif","GIF","assets/media/items-wiki/addons&mount/blood's expert moun&addon.gif","items-wiki/addons&mount","1548","sem referencia literal",""
"carnivalist addon.gif","GIF","assets/media/items-wiki/addons&mount/carnivalist addon.gif","items-wiki/addons&mount","9754","sem referencia literal",""
"celestial horse.gif","GIF","assets/media/items-wiki/addons&mount/celestial horse.gif","items-wiki/addons&mount","3413","sem referencia literal",""
"crown mount.gif","GIF","assets/media/items-wiki/addons&mount/crown mount.gif","items-wiki/addons&mount","10673","sem referencia literal",""
"executor member.gif","GIF","assets/media/items-wiki/addons&mount/executor member.gif","items-wiki/addons&mount","6433","sem referencia literal",""
"lion.gif","GIF","assets/media/items-wiki/addons&mount/lion.gif","items-wiki/addons&mount","12082","sem referencia literal",""
"mount.gif","GIF","assets/media/items-wiki/addons&mount/mount.gif","items-wiki/addons&mount","7538","sem referencia literal",""
"outfi1.gif","GIF","assets/media/items-wiki/addons&mount/outfi1.gif","items-wiki/addons&mount","3348","sem referencia literal",""
"outfit2.gif","GIF","assets/media/items-wiki/addons&mount/outfit2.gif","items-wiki/addons&mount","2532","sem referencia literal",""
"outfit3.gif","GIF","assets/media/items-wiki/addons&mount/outfit3.gif","items-wiki/addons&mount","3484","sem referencia literal",""
"royal costume.gif","GIF","assets/media/items-wiki/addons&mount/royal costume.gif","items-wiki/addons&mount","25188","sem referencia literal",""
"staff earth addon.gif","GIF","assets/media/items-wiki/addons&mount/staff earth addon.gif","items-wiki/addons&mount","2904","sem referencia literal",""
"staff energy addon.gif","GIF","assets/media/items-wiki/addons&mount/staff energy addon.gif","items-wiki/addons&mount","2757","sem referencia literal",""
"staff fire addon.gif","GIF","assets/media/items-wiki/addons&mount/staff fire addon.gif","items-wiki/addons&mount","2783","sem referencia literal",""
"staff ice addon.gif","GIF","assets/media/items-wiki/addons&mount/staff ice addon.gif","items-wiki/addons&mount","4562","sem referencia literal",""
"warrior horse.gif","GIF","assets/media/items-wiki/addons&mount/warrior horse.gif","items-wiki/addons&mount","2951","sem referencia literal",""
"arrow1.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/arrow1.gif","items-wiki/enhanced tables/arrow","1150","sem referencia literal",""
"arrow2.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/arrow2.gif","items-wiki/enhanced tables/arrow","1243","sem referencia literal",""
"arrow3.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/arrow3.gif","items-wiki/enhanced tables/arrow","1275","sem referencia literal",""
"arrow4.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/arrow4.gif","items-wiki/enhanced tables/arrow","1348","sem referencia literal",""
"arrow5.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/arrow5.gif","items-wiki/enhanced tables/arrow","1399","sem referencia literal",""
"arrow6.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/arrow6.gif","items-wiki/enhanced tables/arrow","1378","sem referencia literal",""
"arrow7.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/arrow7.gif","items-wiki/enhanced tables/arrow","1412","sem referencia literal",""
"arrow8.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/arrow8.gif","items-wiki/enhanced tables/arrow","1437","sem referencia literal",""
"reffil arro1.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/reffil arro1.gif","items-wiki/enhanced tables/arrow","2039","referenciado","rune-system.html"
"reffil arro2.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/reffil arro2.gif","items-wiki/enhanced tables/arrow","233","sem referencia literal",""
"reffil arro3.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/reffil arro3.gif","items-wiki/enhanced tables/arrow","295","sem referencia literal",""
"reffil arro4.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/reffil arro4.gif","items-wiki/enhanced tables/arrow","369","sem referencia literal",""
"reffil arro5.gif","GIF","assets/media/items-wiki/enhanced tables/arrow/reffil arro5.gif","items-wiki/enhanced tables/arrow","370","sem referencia literal",""
"0.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/0.gif","items-wiki/enhanced tables/bolt","1008","sem referencia literal",""
"1.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/1.gif","items-wiki/enhanced tables/bolt","1080","sem referencia literal",""
"2.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/2.gif","items-wiki/enhanced tables/bolt","1200","sem referencia literal",""
"3.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/3.gif","items-wiki/enhanced tables/bolt","1219","sem referencia literal",""
"4.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/4.gif","items-wiki/enhanced tables/bolt","1242","sem referencia literal",""
"5.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/5.gif","items-wiki/enhanced tables/bolt","1276","sem referencia literal",""
"6.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/6.gif","items-wiki/enhanced tables/bolt","1284","sem referencia literal",""
"7.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/7.gif","items-wiki/enhanced tables/bolt","1280","sem referencia literal",""
"loot.gif","GIF","assets/media/items-wiki/enhanced tables/bolt/loot.gif","items-wiki/enhanced tables/bolt","6335","sem referencia literal",""
"enhanced UH.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced UH.gif","items-wiki/enhanced tables","2151","sem referencia literal",""
"enhanced ava.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced ava.gif","items-wiki/enhanced tables","2245","sem referencia literal",""
"enhanced avalanche.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced avalanche.gif","items-wiki/enhanced tables","21661","referenciado","rune-system.html"
"enhanced berserker.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced berserker.gif","items-wiki/enhanced tables","1794","referenciado","rune-system.html"
"enhanced bullseye (2).gif","GIF","assets/media/items-wiki/enhanced tables/enhanced bullseye (2).gif","items-wiki/enhanced tables","1821","sem referencia literal",""
"enhanced bullseye.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced bullseye.gif","items-wiki/enhanced tables","21487","referenciado","rune-system.html"
"enhanced diamond arrow.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced diamond arrow.gif","items-wiki/enhanced tables","20360","referenciado","rune-system.html"
"enhanced gfb.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced gfb.gif","items-wiki/enhanced tables","2203","sem referencia literal",""
"enhanced great fireball.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced great fireball.gif","items-wiki/enhanced tables","21644","referenciado","rune-system.html"
"enhanced great mana potion.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced great mana potion.gif","items-wiki/enhanced tables","2058","sem referencia literal",""
"enhanced great mana.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced great mana.gif","items-wiki/enhanced tables","22179","sem referencia literal",""
